,life_expectancy,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv/aids,gdp,schooling,thinness_5-19_years
1479,51.1,2.71,93,1.7099759466766968,92.0,1.87,93.0,2.375207738061588,1173.26212,10.9,7.1
1480,49.4,2.75,91,0.0,89.0,9.8,91.0,2.6304121142856256,923.136931,10.8,7.5
1481,47.8,2.75,88,0.0,86.0,8.85,88.0,3.011070211007578,934.428563,10.7,7.9
1482,46.2,2.69,9,1.2599210498948732,87.0,8.47,88.0,3.1072325059538586,918.432717,10.6,8.350000000000001
1483,45.3,2.61,91,1.0,88.0,7.12,89.0,3.1714915675375255,915.775754,10.7,8.75
1484,45.3,2.67,87,0.0,88.0,6.3,89.0,3.1714915675375255,862.9463118,10.7,9.25
1485,45.3,1.8,6,3.1413806523913927,89.0,6.96,9.0,3.1714915675375255,781.5145936,10.7,9.7
1486,45.5,1.99,17,1.0,9.0,7.13,9.0,3.1714915675375255,63.636279,10.5,1.15
1487,46.4,2.95,88,0.0,84.0,6.91,84.0,3.1714915675375255,47.89395,10.4,1.6
1488,47.8,2.86,89,6.009245006917366,78.0,7.53,78.0,3.148121833262887,437.819184,10.3,11.1
1489,49.3,3.1,89,8.706587691173612,82.0,6.92,83.0,3.1003121433866836,474.8197876,9.6,11.55
1490,61.4,0.01,52,1.912931182772389,52.0,1.4,52.0,0.9654893846056297,452.38717,9.9,6.45
1491,58.1,0.01,5,3.239611801277483,49.0,1.4,5.0,0.9654893846056297,458.4651734,9.9,6.6
1492,61.1,0.01,76,0.0,75.0,9.25,76.0,1.0322801154563672,454.1222236,9.8,6.75
1493,67.0,0.01,8,3.503398060386724,8.0,1.21,8.0,1.0626585691826111,415.361958,9.6,6.95
1494,62.0,3.72,77,6.534335077087572,77.0,11.23,77.0,1.1447142425533319,379.689583,9.5,7.1
1495,59.7,3.64,47,1.7099759466766968,71.0,11.78,7.0,1.21644039911468,327.42597,9.6,7.300000000000001
1496,59.2,3.75,64,1.8171205928321397,84.0,11.78,81.0,1.2805791649874942,33.667491,9.7,7.5
1497,58.6,3.88,64,1.0,79.0,11.78,75.0,1.338865900164339,232.61732,9.8,7.65
1498,57.9,4.03,92,1.0,67.0,1.24,65.0,1.4094597464129783,21.3733292,9.9,7.85
1499,56.7,4.05,92,2.7144176165949063,66.0,1.9,6.0,1.4422495703074083,178.92799,10.0,8.1
1500,55.3,4.19,92,2.0,66.0,8.4,6.0,1.4580997358267116,168.648254,10.1,8.3
1501,54.0,4.24,91,1.5874010519681994,47.0,8.77,31.0,1.4736125994561546,149.4452549,10.2,8.5
1502,50.0,4.21,86,5.217103446276167,49.0,3.44,35.0,1.4736125994561546,133.494518,10.3,8.7
1503,56.0,4.27,88,5.0787530781327,51.0,5.43,39.0,1.4580997358267116,177.285187,10.4,8.850000000000001
1504,51.5,4.4,89,1.8171205928321397,54.0,6.41,42.0,1.4580997358267116,174.1815473,10.5,9.0
1505,51.9,4.46,89,2.0,56.0,5.91,46.0,1.4580997358267116,183.4149991,8.7,9.2
1510,71.3,0.01,98,0.0,98.0,4.77,98.0,0.4641588833612779,562.549434,14.0,5.5
1511,72.8,0.01,98,0.0,98.0,3.5,98.0,0.4641588833612779,1212.56217,14.3,5.5
1512,72.7,0.01,98,6.9034359418995574,98.0,3.16,98.0,0.4641588833612779,1296.97353,14.6,5.5
1513,72.6,0.01,98,2.0,98.0,2.4,98.0,0.4641588833612779,14396.4865,14.8,5.45
1514,72.5,0.01,98,3.8929964158732604,98.0,2.63,98.0,0.4641588833612779,1138.56661,15.1,5.45
1515,72.2,0.01,98,1.0,98.0,2.51,98.0,0.4641588833612779,9344.987518,15.4,5.45
1516,71.9,0.01,97,6.6342874368674964,98.0,2.71,98.0,0.4641588833612779,8171.361651,15.7,5.45
1517,71.5,0.01,99,1.7099759466766968,97.0,3.46,97.0,0.4641588833612779,586.8364,15.9,5.45
1518,71.3,0.01,96,0.0,95.0,4.6,95.0,0.4641588833612779,4676.96753,16.0,5.5
1519,71.1,0.01,91,1.7099759466766968,93.0,4.57,93.0,0.4641588833612779,375.442638,15.8,5.5
1520,71.0,0.01,93,8.586204671892924,94.0,4.6,94.0,0.4641588833612779,6269.58123,15.7,5.55
1521,78.0,0.01,92,0.0,94.0,3.41,94.0,0.4641588833612779,7145.628494,15.5,5.6
1522,73.6,13.94,94,3.6840314986403864,93.0,6.55,93.0,0.4641588833612779,14252.42853,16.5,2.6
1523,73.4,13.94,94,2.2239800905693152,93.0,6.55,93.0,0.4641588833612779,16554.97139,16.5,2.6500000000000004
1524,73.0,13.94,93,3.2710663101885897,93.0,6.59,93.0,0.4641588833612779,15712.82376,16.4,2.7
1525,73.0,13.94,93,0.0,93.0,6.67,93.0,0.4641588833612779,14341.836,16.5,2.7
1526,72.8,12.66,95,1.912931182772389,92.0,6.86,92.0,0.4641588833612779,14357.73679,16.7,2.75
1527,72.4,12.9,94,1.2599210498948732,95.0,7.9,95.0,0.4641588833612779,11984.86857,16.8,2.8
1528,72.2,12.4,95,0.0,98.0,7.53,98.0,0.4641588833612779,11837.3913,16.6,2.8499999999999996
1529,71.1,13.3,96,1.0,96.0,6.61,96.0,0.4641588833612779,14961.56818,16.5,2.9
1530,72.0,13.4,96,0.0,95.0,6.22,95.0,0.4641588833612779,12297.91535,16.4,2.95
1531,76.0,12.7,95,1.0,94.0,6.2,94.0,0.4641588833612779,924.642548,16.4,3.0
1532,78.0,12.3,95,1.0,93.0,5.83,94.0,0.4641588833612779,7863.1629,16.2,3.05
1533,71.6,12.1,94,1.0,9.0,5.67,94.0,0.4641588833612779,676.966998,16.3,3.1
1534,71.6,11.29,95,1.0,91.0,6.46,94.0,0.4641588833612779,555.535669,15.8,3.2
1535,71.4,11.0,94,4.687548147653597,97.0,6.4,95.0,0.4641588833612779,4146.987928,15.3,3.3
1536,71.2,10.2,95,1.912931182772389,97.0,6.26,95.0,0.4641588833612779,353.147337,14.7,3.3
1537,71.6,9.87,98,2.668401648721945,92.0,6.46,94.0,0.4641588833612779,3297.35471,14.0,3.4
1538,82.0,11.12,94,0.0,99.0,6.94,99.0,0.4641588833612779,1199.8223,13.9,0.95
1539,81.7,11.12,94,0.0,99.0,6.94,99.0,0.4641588833612779,66775.3944,13.9,0.95
1540,81.4,11.02,94,0.0,99.0,7.1,99.0,0.4641588833612779,66775.3944,13.9,0.9
1541,81.1,11.34,94,1.2599210498948732,99.0,7.18,99.0,0.4641588833612779,16749.136,13.9,0.9
1542,87.0,11.5,95,1.8171205928321397,96.0,7.34,99.0,0.4641588833612779,66775.3944,13.9,0.9
1543,86.0,11.36,94,0.0,96.0,7.68,99.0,0.4641588833612779,14965.361,13.7,0.9
1544,83.0,11.42,95,0.0,96.0,8.11,99.0,0.4641588833612779,13198.6693,13.5,0.9
1545,80.0,11.53,94,1.0,96.0,7.34,99.0,0.4641588833612779,66775.3944,13.5,0.9
1546,79.7,11.75,87,0.0,96.0,6.8,99.0,0.4641588833612779,1618.4928,13.5,0.9
1547,79.4,11.98,95,2.0,99.0,7.75,99.0,0.4641588833612779,66775.3944,13.5,0.9
1548,78.8,11.84,95,0.0,99.0,7.95,99.0,0.4641588833612779,8289.69641,13.5,0.95
1549,78.7,12.42,94,0.0,99.0,8.2,99.0,0.4641588833612779,66775.3944,13.5,0.95
1550,78.6,12.61,95,1.0,99.0,7.67,98.0,0.4641588833612779,65445.8853,13.6,0.95
1551,78.3,12.91,95,0.0,99.0,8.27,99.0,0.4641588833612779,5293.64115,13.5,0.95
1552,78.0,12.89,86,0.0,99.0,7.4,99.0,0.4641588833612779,48179.4285,13.4,1.0
1553,77.8,13.14,77,0.0,99.0,7.48,99.0,0.4641588833612779,48735.99549,13.5,1.0
1554,65.5,0.01,69,1.4422495703074083,71.0,3.4,69.0,0.6694329500821695,41.8575951,10.3,7.1
1555,65.1,0.01,73,1.4422495703074083,73.0,3.4,73.0,0.6694329500821695,452.4631926,10.3,7.15
1556,64.7,0.87,74,1.8171205928321397,73.0,4.15,74.0,0.7368062997280773,461.723722,10.3,7.25
1557,64.3,0.87,7,1.2599210498948732,71.0,3.46,7.0,0.7368062997280773,443.9611,10.2,7.35
1558,63.8,0.97,73,0.0,73.0,4.24,73.0,0.7368062997280773,454.963464,10.2,7.45
1559,63.3,1.03,7,1.0,7.0,4.86,7.0,0.7937005259840998,412.739341,10.2,7.55
1560,62.8,0.91,77,0.0,76.0,4.7,77.0,0.7937005259840998,415.6893226,9.7,7.65
1561,62.3,0.68,77,1.4422495703074083,77.0,4.5,77.0,0.7937005259840998,47.733254,9.4,7.75
1562,61.9,0.71,84,0.0,83.0,4.98,84.0,0.8434326653017492,377.8482928,9.1,7.85
1563,61.4,0.68,82,1.2599210498948732,83.0,5.11,85.0,0.8434326653017492,292.157443,9.0,7.95
1564,69.0,0.72,81,0.0,8.0,5.3,85.0,0.8434326653017492,274.819723,8.9,8.05
1565,64.0,0.81,71,1.7099759466766968,74.0,4.89,78.0,0.8434326653017492,245.1235876,8.7,8.149999999999999
1566,59.9,0.93,61,2.0,65.0,4.81,66.0,0.8879040017426006,316.7998965,8.5,8.3
1567,59.3,0.9,51,1.7099759466766968,61.0,5.29,62.0,0.8879040017426006,262.2859481,8.3,8.45
1568,58.7,1.05,89,1.8171205928321397,6.0,5.17,6.0,0.8879040017426006,278.555732,8.2,8.55
1570,58.3,0.01,88,0.0,88.0,11.38,88.0,1.6868653306034984,362.6575444,10.8,6.300000000000001
1571,57.6,0.01,91,1.4422495703074083,87.0,11.38,91.0,1.7213006207263157,354.7253961,10.7,6.4
1572,56.7,0.01,89,1.0,89.0,1.96,89.0,1.8469147504478334,332.922339,10.7,6.45
1573,55.3,0.01,96,2.2239800905693152,95.0,11.78,96.0,2.024693852005457,374.51882,10.7,6.55
1574,54.1,1.23,97,2.9624960684073702,97.0,11.67,97.0,2.2373778841627936,512.125451,10.6,6.65
1575,52.9,1.08,93,1.7099759466766968,86.0,1.5,93.0,2.3928025107131377,458.8681744,10.2,6.75
1576,51.5,1.16,93,2.7589241763811203,93.0,1.21,93.0,2.4607193789209023,42.7379657,9.9,6.85
1577,50.0,1.27,91,2.7144176165949063,92.0,1.7,91.0,2.566229943873142,372.842678,9.6,6.95
1578,48.5,1.18,87,5.229321531755983,88.0,9.31,87.0,2.682372592629673,32.2227274,9.7,7.05
1579,47.1,1.18,99,1.0,99.0,8.99,99.0,2.763296488254628,297.6971211,9.6,7.199999999999999
1580,46.0,1.04,93,5.68773395970313,94.0,8.2,93.0,2.8189194928259567,28.3673842,9.7,7.300000000000001
1581,45.3,1.11,89,1.7099759466766968,94.0,7.82,89.0,2.8602585059832295,274.2256294,10.0,7.45
1582,45.3,1.08,84,5.506878446387352,85.0,6.35,84.0,2.8924894837622244,26.152517,10.3,7.55
1583,45.3,1.1,64,4.514357435474001,79.0,4.82,64.0,2.9122745685636513,29.9798977,10.4,7.65
1584,45.3,1.15,89,5.313292845913055,86.0,5.7,9.0,2.9279112417976867,146.7615397,10.1,7.800000000000001
1585,45.3,1.18,89,6.723950813597926,73.0,6.7,75.0,2.943382658441668,153.2594872,10.7,7.95
1586,75.0,0.52,99,1.912931182772389,99.0,4.17,99.0,0.4641588833612779,9643.644683,13.1,7.4
1587,74.8,0.52,96,6.045943596012513,97.0,4.17,97.0,0.4641588833612779,11183.96191,13.0,7.5
1588,74.6,0.53,96,5.798889997648997,97.0,4.2,97.0,0.4641588833612779,1882.27842,12.9,7.699999999999999
1589,74.5,0.53,97,1.2599210498948732,97.0,4.1,97.0,0.4641588833612779,1779.49641,12.9,7.800000000000001
1590,74.3,0.51,96,2.0,96.0,3.89,96.0,0.4641588833612779,145.1262,13.0,7.9
1591,74.1,0.49,96,4.179339196381232,96.0,3.99,96.0,0.4641588833612779,971.356987,12.8,8.1
1592,74.0,0.47,96,5.348481241239363,97.0,3.97,97.0,0.4641588833612779,7326.744435,12.6,8.25
1593,73.8,0.47,97,6.938232073815801,97.0,3.47,97.0,0.4641588833612779,8513.629541,12.5,8.4
1594,73.7,0.43,96,7.331036930185335,97.0,3.61,97.0,0.4641588833612779,7269.17114,12.3,8.6
1595,73.6,0.42,95,8.26214922566535,95.0,3.65,95.0,0.4641588833612779,6222.982955,12.7,8.7
1596,73.4,0.46,96,1.5874010519681994,96.0,3.29,96.0,0.4641588833612779,5593.822995,12.9,8.9
1597,73.2,0.49,94,1.7099759466766968,95.0,3.74,95.0,0.4641588833612779,4955.477743,12.7,9.05
1598,73.1,0.48,95,8.581680854052413,96.0,3.95,96.0,0.4641588833612779,4463.675893,12.1,9.2
1599,72.9,0.49,95,7.416859538532378,94.0,3.4,94.0,0.4641588833612779,4167.364387,12.0,9.4
1600,72.7,0.53,95,1.8171205928321397,95.0,3.4,96.0,0.4641588833612779,3915.11546,11.9,9.55
1601,72.4,0.54,97,2.0,98.0,3.4,98.0,0.4641588833612779,445.17471,11.6,9.7
1602,78.5,0.01,99,0.0,99.0,11.78,99.0,0.4641588833612779,8395.785198,12.7,13.6
1603,78.2,0.01,99,0.0,99.0,11.78,99.0,0.4641588833612779,7716.2415,12.7,13.649999999999999
1604,77.9,0.01,99,0.0,99.0,11.16,99.0,0.4641588833612779,7112.33575,12.4,13.75
1605,77.6,0.01,99,0.0,99.0,9.16,99.0,0.4641588833612779,6541.7465,12.1,13.850000000000001
1606,77.3,1.92,96,0.0,96.0,8.11,96.0,0.4641588833612779,6497.55443,11.8,13.95
1607,76.7,1.83,97,0.0,97.0,7.93,96.0,0.4641588833612779,633.79498,11.6,14.05
1608,76.3,1.59,98,1.8171205928321397,98.0,9.22,98.0,0.4641588833612779,597.1659,11.8,14.149999999999999
1609,75.9,1.76,98,0.0,98.0,9.3,98.0,0.4641588833612779,5828.621374,11.8,14.25
1610,75.4,1.78,98,2.7144176165949063,98.0,6.64,98.0,0.4641588833612779,52.862285,11.9,14.350000000000001
1611,75.0,1.62,98,3.6088260801386944,98.0,7.37,98.0,0.4641588833612779,4428.522898,12.0,14.4
1612,74.3,1.47,98,1.5874010519681994,98.0,9.52,98.0,0.4641588833612779,3488.493769,12.1,14.45
1613,73.4,1.6,97,3.332221851645953,96.0,5.89,96.0,0.4641588833612779,3853.33348,12.2,14.55
1614,72.7,1.75,98,4.217163326508746,98.0,5.9,98.0,0.4641588833612779,3432.247841,11.8,14.649999999999999
1615,71.8,1.95,98,9.52073035377839,98.0,5.78,98.0,0.4641588833612779,32.37239,12.0,14.649999999999999
1616,78.0,1.98,98,0.0,97.0,5.84,98.0,0.4641588833612779,298.67598,11.8,14.75
1617,69.6,1.83,96,2.7144176165949063,98.0,8.0,98.0,0.4641588833612779,2182.99711,11.3,14.8
1618,58.2,0.01,64,5.990726414895092,66.0,6.86,64.0,1.1447142425533319,729.725338,8.4,7.6
1619,57.8,0.01,73,6.619105948026228,74.0,6.86,73.0,1.1696070952851465,825.5729915,8.2,7.800000000000001
1620,57.3,0.01,69,6.045943596012513,7.0,6.58,69.0,1.1696070952851465,777.659139,8.0,8.0
1621,57.2,0.01,66,6.986368027818105,72.0,6.47,66.0,1.1447142425533319,777.3476868,7.7,8.2
1622,56.8,0.61,66,2.8844991406148166,72.0,6.59,66.0,1.1447142425533319,835.88998,7.5,8.4
1623,56.5,0.6,72,1.7099759466766968,77.0,6.35,73.0,1.1447142425533319,78.377632,7.3,8.65
1624,56.0,0.59,71,1.2599210498948732,77.0,6.85,73.0,1.1696070952851465,697.153124,7.1,8.9
1625,55.5,0.57,74,4.610436292058446,74.0,6.74,74.0,1.1696070952851465,689.6784228,5.8,9.1
1626,55.0,0.55,74,1.2599210498948732,76.0,6.97,74.0,1.193483191927337,595.6368319,6.4,9.350000000000001
1627,54.3,0.53,9,5.039684199579492,79.0,6.56,78.0,1.21644039911468,521.6425796,6.1,9.6
1628,53.6,0.55,83,3.207534329995826,78.0,6.34,77.0,1.2385623296301709,487.942556,5.8,9.8
1629,52.8,0.49,73,5.561297766521235,7.0,6.28,69.0,1.2599210498948732,439.3572924,5.5,1.05
1630,52.0,0.54,79,6.144633651371694,67.0,6.25,63.0,1.300591446851387,391.791281,5.2,1.25
1631,51.2,0.53,88,8.950343817092747,65.0,6.32,61.0,1.3200061217959123,334.22416,4.9,1.5
1632,55.0,0.51,89,1.8171205928321397,56.0,6.39,49.0,1.338865900164339,36.8473237,4.6,1.75
1633,49.8,0.47,89,2.0,53.0,6.29,43.0,1.3572088082974532,269.3483829,4.4,6.45
1634,81.7,8.49,95,1.2599210498948732,97.0,9.75,97.0,0.4641588833612779,23819.4636,14.6,0.8
1635,81.4,8.49,9,0.0,99.0,9.75,99.0,0.4641588833612779,2618.92599,14.3,0.8
1636,81.1,8.58,94,0.0,99.0,9.89,99.0,0.4641588833612779,2393.1888,14.2,0.75
1637,81.0,7.67,93,0.0,99.0,9.95,99.0,0.4641588833612779,2193.8836,14.1,0.75
1638,87.0,6.91,82,1.4422495703074083,96.0,9.6,96.0,0.4641588833612779,22821.847,14.8,0.75
1639,83.0,7.91,75,0.0,76.0,8.3,76.0,0.4641588833612779,2187.79469,14.6,0.75
1640,82.0,7.38,86,1.0,73.0,8.33,73.0,0.4641588833612779,2675.58259,14.4,0.75
1641,80.0,7.14,86,1.0,72.0,8.15,72.0,0.4641588833612779,21928.767,14.6,0.7
1642,79.6,7.45,82,1.2599210498948732,76.0,8.36,74.0,0.4641588833612779,19375.5696,14.4,0.7
1643,79.3,8.84,86,1.0,83.0,8.93,85.0,0.4641588833612779,16671.5672,14.8,0.7
1644,79.0,6.41,85,1.8171205928321397,94.0,8.83,92.0,0.4641588833612779,15835.34667,14.8,0.7
1645,78.7,6.53,85,1.5874010519681994,89.0,8.46,89.0,0.4641588833612779,1519.5497,14.2,0.7
1646,78.5,6.7,89,1.5874010519681994,94.0,8.6,94.0,0.4641588833612779,13689.98999,13.8,0.7
1647,78.2,5.73,88,1.912931182772389,95.0,7.86,95.0,0.4641588833612779,11843.9392,13.8,0.7
1648,77.8,5.62,89,1.2599210498948732,95.0,7.11,95.0,0.4641588833612779,1121.78636,13.7,0.7
1649,77.5,5.59,89,1.2599210498948732,94.0,6.83,94.0,0.4641588833612779,1139.5651,13.8,0.75
1651,63.1,0.01,73,1.0,67.0,3.77,73.0,0.9654893846056297,1158.256469,8.5,7.65
1652,63.0,0.01,84,2.4101422641752297,84.0,3.77,84.0,0.9654893846056297,1326.66882,8.5,7.85
1653,62.7,0.01,8,3.9578916096804053,8.0,3.63,8.0,1.0322801154563672,145.57838,8.2,8.0
1654,62.5,0.01,8,3.2710663101885897,8.0,3.36,8.0,1.0626585691826111,1364.283745,7.8,8.2
1655,62.2,0.01,75,6.162240147749038,73.0,2.87,75.0,1.0626585691826111,1393.261593,7.7,8.4
1656,62.0,0.01,64,1.7099759466766968,52.0,3.28,64.0,1.0626585691826111,123.383675,7.6,8.6
1657,61.7,0.01,64,6.854124001832624,63.0,3.79,64.0,1.0626585691826111,146.83851,7.1,8.8
1658,61.4,0.02,74,1.5874010519681994,73.0,3.23,74.0,1.091392883061106,1167.535689,7.2,9.05
1659,61.2,0.02,74,2.2239800905693152,75.0,3.54,75.0,1.091392883061106,113.3128,7.4,9.25
1660,69.0,0.01,68,2.802039330655387,68.0,3.21,68.0,1.091392883061106,944.134851,7.2,9.5
1661,66.0,0.01,42,5.026525695313479,71.0,4.21,71.0,1.091392883061106,697.7451989,7.2,9.7
1662,64.0,0.01,91,1.7099759466766968,68.0,4.7,7.0,1.091392883061106,62.547286,6.7,5.4
1663,63.0,0.01,86,2.0,75.0,4.53,76.0,1.091392883061106,528.586613,6.6,1.2000000000000002
1664,62.0,0.02,88,9.52073035377839,91.0,5.31,89.0,1.0626585691826111,46.9542322,6.5,1.4
1665,61.0,0.01,89,1.8171205928321397,75.0,4.34,75.0,1.0626585691826111,464.229758,6.5,1.6
1666,60.0,0.03,89,0.0,58.0,5.26,51.0,1.0322801154563672,477.476124,6.4,1.7999999999999998
1667,74.6,0.01,97,0.0,98.0,4.81,97.0,0.4641588833612779,9252.11724,15.2,6.85
1668,74.2,0.01,97,0.0,98.0,4.81,97.0,0.4641588833612779,1153.93822,14.7,6.95
1669,74.1,0.01,98,0.0,98.0,4.82,98.0,0.4641588833612779,9637.265,14.7,7.0
1670,73.9,0.01,98,0.0,98.0,4.76,98.0,0.4641588833612779,9291.227619,14.3,7.05
1671,73.6,3.03,98,1.2599210498948732,98.0,5.2,98.0,0.4641588833612779,9197.26972,14.1,7.1
1672,73.3,2.95,99,2.2894284851066637,99.0,5.29,99.0,0.5848035476425733,21.362386,14.0,7.2
1673,72.8,2.83,99,2.46621207433047,99.0,4.97,99.0,0.4641588833612779,7318.12641,13.8,7.3
1674,72.7,2.49,99,2.2894284851066637,99.0,4.6,99.0,0.4641588833612779,83.635,13.6,7.35
1675,72.9,3.24,97,2.3513346877207573,96.0,4.24,97.0,0.4641588833612779,6574.654338,13.5,7.45
1676,71.8,3.73,97,1.4422495703074083,98.0,4.38,97.0,0.4641588833612779,5695.969327,13.4,7.55
1677,72.1,3.94,97,1.912931182772389,97.0,4.47,97.0,0.4641588833612779,5116.45424,13.0,7.65
1678,71.9,4.16,98,3.0365889718756622,98.0,4.29,98.0,0.4641588833612779,5229.876738,12.8,7.75
1679,71.5,4.08,97,9.193347427571483,99.0,4.15,99.0,0.4641588833612779,4623.347642,12.6,7.85
1680,71.5,4.14,88,0.0,88.0,4.24,88.0,0.4641588833612779,3957.51296,12.5,7.9
1681,71.5,4.38,92,0.0,93.0,3.87,92.0,0.4641588833612779,3792.182152,12.2,8.0
1682,71.0,4.6,88,0.0,88.0,3.78,88.0,0.4641588833612779,3861.32414,12.1,8.1
1683,76.7,5.26,82,0.0,87.0,6.3,87.0,0.4641588833612779,9143.128494,13.3,1.5
1684,76.6,5.26,84,1.4422495703074083,87.0,6.3,87.0,0.4641588833612779,1452.27766,13.1,1.55
1685,76.6,5.23,82,0.0,83.0,6.3,83.0,0.4641588833612779,1298.86766,12.9,1.55
1686,76.3,5.29,99,0.0,99.0,6.21,99.0,0.4641588833612779,982.532572,12.7,1.55
1687,76.1,5.3,98,1.4422495703074083,97.0,6.4,97.0,0.4641588833612779,9834.472689,12.6,1.6
1688,75.6,5.21,93,0.0,95.0,6.39,95.0,0.4641588833612779,8959.581416,12.5,1.6
1689,75.7,5.27,95,0.0,95.0,6.6,95.0,0.4641588833612779,7748.12331,12.5,1.65
1690,75.6,5.36,97,0.0,96.0,6.6,96.0,0.4641588833612779,9689.52887,12.3,1.65
1691,76.0,5.35,98,0.0,98.0,5.92,98.0,0.4641588833612779,933.341687,12.3,1.7
1692,75.8,5.11,98,2.8438669798515654,98.0,5.83,98.0,0.4641588833612779,8767.92258,12.2,1.75
1693,75.3,4.93,98,1.8171205928321397,98.0,6.4,98.0,0.4641588833612779,7986.798439,12.2,1.75
1694,75.4,4.9,98,3.9999999999999996,98.0,6.11,98.0,0.4641588833612779,7199.59665,12.1,1.8
1695,75.0,4.88,98,3.530348335326063,98.0,6.2,98.0,0.4641588833612779,6751.998987,11.9,1.85
1696,75.0,4.77,97,0.0,98.0,5.52,97.0,0.4641588833612779,716.8219,11.6,1.85
1697,75.0,4.86,97,1.4422495703074083,97.0,5.35,97.0,0.4641588833612779,731.378864,11.6,1.9
1698,74.8,4.99,97,3.1072325059538586,97.0,4.98,97.0,0.4641588833612779,672.92113,11.4,1.95
1716,68.8,0.01,99,1.912931182772389,99.0,4.73,99.0,0.4641588833612779,3944.1839,14.8,2.25
1717,68.4,0.01,99,0.0,99.0,4.73,99.0,0.4641588833612779,4181.583321,14.8,2.25
1718,68.1,0.01,98,0.0,98.0,4.21,98.0,0.4641588833612779,4385.379355,14.7,2.25
1719,67.8,0.01,99,0.0,99.0,4.22,99.0,0.4641588833612779,4368.82248,14.7,2.25
1720,67.3,0.01,99,0.0,99.0,4.45,99.0,0.4641588833612779,3769.595255,14.6,2.25
1721,66.3,5.8,96,1.912931182772389,96.0,4.7,96.0,0.4641588833612779,265.353659,14.3,2.25
1722,66.9,4.61,97,2.0,96.0,5.29,95.0,0.4641588833612779,1717.898761,13.8,2.25
1723,67.4,4.26,96,3.1413806523913927,95.0,5.58,96.0,0.4641588833612779,2139.625631,13.4,2.25
1724,65.9,3.79,98,2.2894284851066637,99.0,5.6,95.0,0.4641588833612779,1634.81431,13.0,2.3
1725,65.0,2.91,98,2.9624960684073702,98.0,4.68,99.0,0.4641588833612779,1334.651896,12.7,2.3
1726,64.5,2.75,98,0.0,99.0,5.9,99.0,0.4641588833612779,998.8226671,11.8,2.3499999999999996
1727,64.0,1.75,98,0.0,99.0,5.99,99.0,0.4641588833612779,797.8377432,11.2,2.3499999999999996
1728,64.0,1.31,98,2.6207413942088964,98.0,6.18,98.0,0.4641588833612779,646.561295,10.5,2.45
1729,63.8,2.43,98,1.7099759466766968,98.0,5.81,98.0,0.4641588833612779,571.51883,10.1,2.45
1730,63.2,2.87,95,1.8171205928321397,95.0,5.45,95.0,0.4641588833612779,524.145924,9.4,2.55
1731,62.8,2.79,93,9.52073035377839,94.0,4.92,94.0,0.4641588833612779,474.2133361,8.9,2.6
1732,76.1,0.01,82,0.0,89.0,6.42,89.0,0.4641588833612779,6461.192554,15.1,1.8
1733,75.9,0.01,87,0.0,91.0,6.42,91.0,0.4641588833612779,7378.345289,15.1,1.85
1734,75.8,0.01,9,0.0,94.0,6.43,94.0,0.4641588833612779,7186.429787,15.1,1.85
1735,75.6,0.01,9,0.0,94.0,7.25,94.0,0.4641588833612779,6586.71929,15.1,1.9
1736,75.4,6.56,91,1.7099759466766968,95.0,6.92,95.0,0.4641588833612779,7318.742449,15.1,1.95
1737,75.3,6.56,9,1.7099759466766968,93.0,6.9,94.0,0.4641588833612779,6682.281158,15.0,2.0
1738,75.0,6.45,87,0.0,91.0,6.7,92.0,0.4641588833612779,6698.79439,14.6,2.05
1739,74.6,6.17,93,0.0,95.0,6.13,95.0,0.4641588833612779,7325.73474,14.2,2.1
1740,74.2,4.98,9,0.0,92.0,6.74,92.0,0.4641588833612779,5957.145693,13.6,2.1500000000000004
1741,73.8,5.38,9,0.0,9.0,8.1,9.0,0.4641588833612779,4383.59597,13.2,2.2
1748,74.3,0.43,99,2.571281590658235,99.0,5.91,99.0,0.4641588833612779,2847.285569,12.1,6.300000000000001
1749,74.1,0.43,99,2.154434690031884,99.0,5.91,99.0,0.4641588833612779,3154.513484,12.1,6.300000000000001
1750,73.9,0.45,99,4.514357435474001,99.0,5.94,99.0,0.4641588833612779,3111.762887,12.1,6.300000000000001
1751,73.6,0.55,99,8.741624638856287,99.0,6.15,99.0,0.4641588833612779,294.746728,11.6,6.25
1752,73.3,0.54,98,9.52073035377839,98.0,5.99,99.0,0.4641588833612779,339.91616,11.2,6.25
1753,72.8,0.56,98,8.586204671892924,99.0,5.86,99.0,0.4641588833612779,2834.2472,10.7,6.25
1754,72.3,0.62,98,9.412869049336713,99.0,5.67,99.0,0.4641588833612779,2861.5545,10.5,6.300000000000001
1755,71.8,0.51,97,1.2599210498948732,99.0,5.41,99.0,0.4641588833612779,2884.94776,10.3,6.35
1756,71.4,0.56,95,1.2599210498948732,95.0,5.48,95.0,0.4641588833612779,2494.353552,10.0,6.35
1757,71.0,0.58,95,1.8171205928321397,97.0,5.23,97.0,0.4641588833612779,2191.478567,10.0,6.35
1758,77.0,0.47,96,0.0,98.0,5.6,98.0,0.4641588833612779,213.755559,9.8,6.4
1759,72.0,0.56,95,1.7099759466766968,97.0,5.22,97.0,0.4641588833612779,1948.812275,9.6,6.45
1760,69.9,0.58,9,2.0,91.0,5.25,91.0,0.4641588833612779,1721.973863,9.3,6.5
1761,69.5,0.46,92,1.7099759466766968,94.0,5.31,94.0,0.4641588833612779,1413.757176,8.8,6.55
